Code,Description
1962621000006116,"First definitive treatment for a new primary cancer"
907331000006114,"[RFC] Bowel cancer"
318051000006112,"[M]Verrucous epidermoid carcinoma"
4170851000006113,"Cancer of the peritoneum, mesothelioma"
4040631000006110,"Metastatic malignant neoplasm to superficial inguinal lymph nodes"
11908881000006116,"Serous surface papillary tumor of borderline malignancy"
6242941000006110,"Malignant neoplasm of cecum"
3898851000006112,"Malignant tumor morphology"
309011000006119,"[M]Germinoblastic sarcoma, follicular"
982801000006112,"Recurrence of cancer confirmed"
12222981000006116,"History of cancer"
3484451000006110,"Adenoameloblastoma"
4746711000006111,"Malignant neoplasm of upper third of esophagus"
4747711000006113,"Malignant tumor of nasal vestibule"
3527891000006114,"Synovial sarcoma"
3902291000006114,"Unclassified tumor, borderline malignancy"
2512961000006112,"Mucin-producing carcinoma"
4027611000006117,"Primary malignant neoplasm of radius"
310531000006110,"[M]Intraepithelial carcinoma NOS"
226911000000117,"Date cancer diagnosis received in primary care"
11918201000006112,"Malignant tumor of mediastinum"
724841000006116,"Malignant neoplasm of lateral wall of nasopharynx"
4751011000006118,"Peripheral nerve cancer, thorax"
305101000006116,"[M]Aesthesioneuroepithelioma"
6244221000006115,"Cancer of cheek mucosa"
4029471000006118,"Primary malignant neoplasm of zygomatic bone"
3671061000006110,"Carcinomatous myopathic syndrome"
880711000006110,"Secondary Ca skin"
6242831000006110,"Cancer of lip"
4750531000006111,"Malignant tumour of iris"
3007021000006111,"Adenosarcoma"
3308511000006114,"Kaposi's sarcoma, morphology"
2546741000006119,"Paget's carcinoma of the nipple"
6244171000006114,"Malignant tumour of cheek mucosa"
2952051000006114,"Follicular adenocarcinoma, well differentiated"
4745391000006113,"Malignant tumor of frenum of lower lip"
3383361000006111,"Desmoplastic mesothelioma"
3678811000006112,"Colloid adenocarcinoma"
6246781000006119,"Malignant retinal tumor"
3197621000006113,"Lipoblastic liposarcoma"
3508601000006114,"Malignant mesothelioma"
3534941000006115,"Spongioblastoma multiforme"
880571000006112,"Ca lymph nodes - secondary"
4746571000006113,"Malignant tumor of Waldeyer ring"
314441000006110,"[M]Osteofibrosarcoma"
4037431000006110,"Metastatic malignant neoplasm to pectoral axillary lymph nodes"
880441000006117,"Ca epididymis/spermatic cord"
4034431000006117,"Metastatic tumour in kidney"
6245871000006117,"Cancer of pleura"
11904111000006112,"Secondary and unspec malig neop inferior tracheobronchial LN"
4750051000006110,"Cancer of body of penis"
306571000006113,"[M]Ceruminous adenocarcinoma"
3330021000006115,"Acidophil carcinoma"
314711000006117,"[M]Paget's disease, mammary"
3534981000006114,"Glioblastoma, no International Classification of Diseases for Oncology subtype"
3961601000006110,"Condylomatous carcinoma"
157651000006118,"Secondary and unspec malig neop infraclavicular lymph nodes"
6246561000006116,"Malignant tumor of urethra"
396561000006116,"[X]Malignant neoplasm/overlap lesion/heart,mediastinm+pleura"
4027341000006111,"Primary malignant neoplasm of periadrenal tissue"
6243261000006112,"CA - Lung cancer"
2663651000006118,"Squamous cell carcinoma, sarcomatoid"
2845441000006116,"Osteosarcoma, no ICD-O subtype"
6242961000006114,"Cancer of cecum"
4409441000006113,"Metastatic neoplasm (disease)"
721051000006113,"Malignant neoplasm of vagina"
3101111000006118,"Mixed basal - squamous cell carcinoma"
3019631000006110,"Sweat gland tumor, malignant"
4035771000006113,"Mediastinal metastasis"
3620211000006110,"Papillary pseudomucinous cystadenocarcinoma"
739801000006115,"Liver metastases"
12723471000006112,"Malignant neoplasm of female breast NOS"
3323021000006110,"Mixed epithelioid and spindle cell melanoma"
6245401000006113,"Pancreatic cancer"
157521000006111,"Secondary and unspec malig neop axillary lymph nodes"
2816091000006115,"Retinoblastoma - morphology"
2786381000006119,"Epidermoid carcinoma, keratinizing"
3845551000006114,"Duct cell carcinoma"
6243741000006117,"Malignant tumor of posterior third of tongue"
6247741000006110,"Malignant tumor of mouth"
4170681000006116,"LCC - Liver cell carcinoma"
6245131000006110,"Descending colon cancer"
880531000006114,"Ca thyroid"
3240901000006116,"Carcinoma simplex"
3398271000006117,"SSMM - Superficial spreading melanoma"
4745661000006113,"Malignant tumor of frenum linguae"
5511681000006117,"Malignant tumour of soft tissue"
2710091000006115,"Granular cell tumor, malignant"
3022721000006116,"Desmoplastic medulloblastoma"
720481000006117,"Malignant neoplasm pituitary gland and craniopharyngeal duct"
4745931000006110,"Malignant tumour of tonsillar pillar"
7327551000006114,"Sarcoma of dendritic cells (accessory cells)"
11908851000006112,"[M]Sebaceous adenoma or adenocarcinoma NOS"
3180141000006110,"Malignant Brenner tumor"
3756761000006114,"Lobular carcinoma, noninfiltrating"
11908111000006118,"[M]Myoma and myosarcoma"
2893531000006115,"Spindle cell melanoma - type A"
2587911000006114,"Ca - Calcium"
4750321000006115,"Malignant tumor of ureteric orifice"
11906451000006110,"[M]Ceruminous adenoma or adenocarcinoma NOS"
2599131000006111,"Unclassified tumour, malignant, uncertain whether primary or metastatic"
6247381000006115,"Cancer of peritoneum"
726021000006110,"Malignant neoplasm of duodenum"
3408821000006112,"Neuroendocrine carcinoma"
4031221000006116,"Metastatic malignant neoplasm to hilar lymph nodes"
4028311000006111,"Primary malignant neoplasm of skin of lip"
6557231000006118,"Ca care plan discussed with pt"
6245001000006118,"CA - Cancer of colon"
7095021000006110,"History of intrathoracic malignant neoplasm"
4746261000006115,"Malignant tumour of adenoid"
306091000006115,"[M]Brenner tumour, malignant"
729541000006117,"Malig neop of scapula and long bones of upper arm NOS"
307091000006117,"[M]Colloid adenocarcinoma"
4037821000006114,"Secondary malignant tumor of pleura"
2696171000006111,"Malignant arrhenoblastoma"
4039211000006111,"Metastatic malignant neoplasm to skin of face"
552661000006114,"Choriocarcinoma"
651081000006111,"Excision malignant skin tumour"
5969991000006119,"Osteosarcoma of bone"
345101000006114,"[V]Personal history of malignant neoplasm of tongue"
725711000006113,"Malignant neoplasm of gallbladder"
4747171000006117,"Malignant tumor of Meckel diverticulum"
316741000006112,"[M]Spermatocytic seminoma"
4041041000006119,"Metastatic malignant neoplasm to peritoneum"
3195411000006113,"Pneumoblastoma"
13031471000006117,"Malignant tumor of stomach"
4745781000006114,"Malignant tumor of vestibule of mouth"
4750181000006118,"Malignant tumour of vault of bladder"
7577681000006118,"Intracystic papillary adenocarcinoma"
880171000006119,"Melanoma - trunk"
4033831000006118,"Metastatic malignant neoplasm to ileum"
4170641000006110,"Hepatocarcinoma"
6364531000006119,"Skin cancer"
4419921000006110,"Juxtacortical osteosarcoma"
4749881000006118,"Malignant neoplasm of Gartner duct"
6247471000006114,"Malignant mediastinal tumour"
880261000006119,"Carcinoma breast"
6246471000006112,"Malignant tumour of urachus"
4747311000006112,"Malignant tumour of body of pancreas"
4746091000006115,"Malignant tumor of glossoepiglottic fold"
317651000006118,"[M]Trabecular adenocarcinoma"
12703771000006114,"Primary malignant neoplasm of skin"
1937251000006115,"History of malignant tumour of pelvis"
6245961000006116,"Malignant tumor of myocardium"
309741000006117,"[M]Haemangiosarcoma"
4750141000006112,"Malignant tumor of trigone of urinary bladder"
721721000006119,"Malignant neoplasm of sphenoidal sinus"
6243621000006116,"Malignant tumor of labial commissure"
2799431000006119,"Granulosa cell tumour, sarcomatoid"
729441000006118,"Malig neop of connective and soft tissue of thorax NOS"
3897111000006117,"Acantholytic squamous cell carcinoma"
11919851000006115,"Liver cell carcinoma"
2438951000000116,"Malignant melanoma stage IV M1c"
719021000006111,"Malignant neoplasm of frontal sinus"
2964751000006113,"Squamous cell carcinoma, no International Classification of Diseases for Oncology subtype"
3641071000006116,"Cholangiocellular carcinoma"
314091000006113,"[M]Noninfiltrating intraductal papillary adenocarcinoma"
3216601000006115,"Lentigo maligna melanoma"
304791000006113,"[M]Adenomas and adenocarcinomas"
4751321000006112,"Secondary malignant neoplasm of uterine cervix"
4749921000006114,"Malignant tumor of undescended testis"
2504131000006112,"Malignant peripheral nerve sheath tumour with rhabdomyoblastic differentiation"
4029781000006111,"Metastatic malignant neoplasm to adrenal gland"
4034031000006114,"Metastatic malignant neoplasm to intercostal lymph nodes"
12762191000006118,"Malignant tumor of gallbladder"
537051000006118,"Carcinoma of digestive organs and peritoneum"
310411000006117,"[M]Intracystic carcinoma NOS"
3464151000006115,"Mixed adenocarcinoma and squamous cell carcinoma"
1755811000006115,"Grade 2 (Stage pTa) papillary urothelial/transitional cell carcinoma"
6242871000006113,"Gastric cancer"
6244261000006114,"Malignant tumour of soft palate"
6244801000006112,"Malignant tumor of pyriform sinus"
312871000006112,"[M]Mixed glioma"
8232041000006119,"Grade 2 (Stage pTa) papillary urothelial/transitional cell carcinoma"
4028211000006119,"Primary malignant neoplasm of skin of forehead"
316871000006113,"[M]Spongioblastoma polare"
4036641000006118,"Secondary malignant neoplasm of occipital lymph nodes"
310801000006117,"[M]Juxtacortical osteogenic sarcoma"
3630631000006117,"Ganglioneuroblastoma"
314261000006113,"[M]Oligodendroblastoma"
157561000006117,"Secondary and unspec malig neop common iliac lymph nodes"
11911841000006116,"[V]Personal history of malignant neoplasm of cervix uteri"
4162991000006116,"Overlapping malignant neoplasm of bone and articular cartilage of limbs"
3067801000006110,"Lobular and ductal carcinoma"
308411000006118,"[M]Fascial fibrosarcoma"
3707521000006118,"Glycogen-rich carcinoma"
6053471000006110,"HNPCC - hereditary nonpolyposis colon cancer"
6246741000006113,"Malignant tumor of cornea"
725151000006110,"Malignant neoplasm of heart"
4040561000006119,"Secondary malignant neoplasm of submandibular lymph nodes"
4172041000006118,"Overlapping malignant neoplasm of eye and adnexa (primary)"
4757261000006115,"Choriocarcinoma combined with teratoma"
4026261000006115,"Primary malignant neoplasm of ischium"
3479981000006117,"Islet cell carcinoma"
3170661000006111,"Hypernephroma"
2629961000006116,"Mixed tumor, salivary gland type, malignant"
6244401000006114,"Malignant tumor of oropharynx"
11906061000006115,"[M]Adenomatous and adenocarcinomatous polyps of colon"
157831000006112,"Secondary and unspec malig neop paratracheal lymph nodes"
4035211000006114,"Secondary cancer of lung"
314401000006113,"[M]Osteochondrosarcoma"
727761000006116,"Malignant neoplasm aryepiglottic fold, hypopharyngeal aspect"
4030311000006110,"Cancer metastatic to urinary bladder"
3234061000006111,"Epidermoid carcinoma, large cell, nonkeratinising"
3734761000006118,"Malignant melanoma in giant pigmented nevus"
2583521000006115,"Follicular carcinoma"
6248131000006117,"CA - Cancer of penis"
543041000006111,"Cerebral metastasis"
1773151000006112,"Adenocarcinoma of lung"
980021000006113,"Malignant neoplasm of endometrium"
3544201000006113,"Metastatic squamous cell carcinoma"
3898791000006112,"Unclassified tumor, malignant"
6245231000006116,"Malignant tumor of splenic flexure"
6246681000006113,"Malignant tumor of orbit"
310451000006116,"[M]Intraductal carcinoma, noninfiltrating NOS"
3511991000006119,"Arrhenoblastoma"
316971000006119,"[M]Squamous cell carcinoma, spindle cell type"
6243161000006117,"Malignant tumor of adrenal gland"
4746631000006114,"Malignant neoplasm of thoracic esophagus"
3622631000006118,"Granular cell adenocarcinoma"
6244071000006113,"Malignant tumor of floor of mouth"
11904301000006112,"Secondary and unspec malig neop supratrochlear lymph nodes"
312291000006112,"[M]Melanosarcoma NOS"
309471000006118,"[M]Granular cell carcinoma"
5355211000006119,"Malignant tumor - unknown primary"
2700811000006117,"Clear cell sarcoma, of tendons and aponeuroses"
4163281000006117,"Overlapping malignant neoplasm of bronchus and lung"
3388331000006110,"Sebaceous carcinoma"
880611000006119,"Secondary nodes - axilla/arm"
3075131000006113,"Epidermoid carcinoma, small cell, nonkeratinising"
396461000006117,"[X]Malignant neoplasm-pluriglandular involvement,unspecified"
2845381000006118,"Osteosarcoma"
4037511000006115,"Metastatic malignant neoplasm to penis"
6244091000006114,"FOM - Malignant tumor of floor of mouth"
2737451000006113,"Chondrosarcoma, no ICD-O subtype"
3299811000006111,"Liposarcoma, no International Classification of Diseases for Oncology subtype"
6247821000006110,"Malignant tumor of pharynx"
2992321000006112,"Non-infiltrating intraductal papillary adenocarcinoma"
5355751000006113,"Malignant tumor of digestive organ"
6243931000006112,"Malignant tumour of gingiva"
6246931000006118,"Malignant tumour of thyroid gland"
6248211000006117,"Renal malignant tumor"
4747541000006119,"Malignant neoplasm of retrocecal tissue"
6245211000006110,"Ascending colon cancer"
157711000006110,"Secondary and unspec malig neop intra-abdominal lymph nodes"
316951000006112,"[M]Squamous cell carcinoma, microinvasive"
4745471000006116,"Malignant tumor of inner aspect of lip"
6244321000006110,"Malignant tumour of roof of mouth"
4036871000006113,"Ovarian metastasis"
305971000006113,"[M]Biliary tract adenomas and adenocarcinomas"
2823901000006113,"Ameloblastic fibro-odontosarcoma"
4746611000006115,"Malignant neoplasm of cervical esophagus"
5347211000006114,"Epidermoid carcinoma of lung"
4745741000006115,"Malignant tumour of lateral floor of mouth"
6242751000006114,"Malignant tumour"
317341000006113,"[M]Synovial sarcoma, biphasic type"
4037531000006114,"Metastatic tumor to penis"
7272621000006110,"Malignant neoplasm of skin of face"
396191000006117,"[X]Malignant neopl/overlapping les/resp+intrathoracic organs"
3075111000006119,"Squamous cell carcinoma, small cell, nonkeratinizing"
6247071000006116,"Pineal cancer"
3674231000006113,"Follicular carcinoma - trabecular"
4748061000006112,"Malignant neoplasm of right middle lobe of lung"
12726641000006111,"Other malignant neoplasm NOS"
4031031000006111,"Metastatic tumor of bone"
2580121000006117,"Merkel cell carcinoma"
6247341000006114,"Malignant tumour of peritoneum"
2794841000006114,"Synovial sarcoma, biphasic"
4746901000006111,"Malignant tumor of cardia"
396481000006110,"[X]Malignant neoplasm/bones+articular cartilage/limb,unspfd"
6245791000006110,"Malignant tumour of trachea"
4032941000006114,"Metastasis to breast"
6247801000006117,"Malignant tumor of nasal sinuses"
1694781000006115,"Malignant melanoma of choroid"
638821000000118,"Siewert type III adenocarcinoma"
6719391000006113,"Disseminated cancer"
258131000000113,"GP out of hours service notified of cancer care plan"
305951000006115,"[M]Bile duct cystadenocarcinoma"
4041081000006113,"Metastasis to retroperitoneum"
5355791000006119,"Carcinoma of cecum"
